Time,190-AT1001-AirTemp,990-PC-1101A-H1,990-PC-1101B-H2,990-PC-1102-H1,990-PT-1104A (barg),990-PT-1104B (barg),990-PT-1104C (barg),990-PSHL-1100,990-LT-1131 (mm),990-LT-1132 (mm),990-LT-1133 (mm),990-LT-1134 (mm),990-LT-1135 (mm),990-PT-1109 (barg),190-ZSL-1102,190-ZSH-1102,190-ZSI-1102,190-ZT-1102 (%),990-PT-1129 (barg),190-ZSL-1101,190-ZSH-1101,190-ZSI-1101,190-ZT-1101 (%),
2020.04.01 05:42:57.101,,,,,,,,,,,,,,,,,,,177.08471679688,,,,,
2020.04.01 05:44:07.022,,,,,175.98416137695,,,,,,,,,,,,,,,,,,,
2020.04.01 05:44:16.105,,,,,,,,,,,,,,175.69966125488,,,,,,,,,,
2020.04.01 05:44:39.019,,,,,,,,,,,,768.14208984375,,,,,,,,,,,,
2020.04.01 05:45:08.025,,,,,,,,,,,,,,,,,,,177.21199035645,,,,,
2020.04.01 05:46:18.018,,,,,,,176.07400512695,,,,,,,,,,,,,,,,,
2020.04.01 05:46:28.023,,,,,,175.84939575195,,,,,,,,,,,,,,,,,,
2020.04.01 05:46:43.024,1.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:47:08.022,,,,,,,,,,,,,,175.80447387695,,,,,,,,,,
2020.04.01 05:47:44.028,,,,,,,,,,,,,,,,,,,177.33177185059,,,,,
2020.04.01 05:48:00.027,,,,,,,,,,,786.84399414063,,,,,,,,,,,,,
2020.04.01 05:49:03.025,,,,,176.05154418945,,,,,,,,,,,,,,,,,,,
2020.04.01 05:49:50.028,,,,,,,,,,,,,,175.92425537109,,,,,,,,,,
2020.04.01 05:50:15.026,,,,,,,,,,,,,,,,,,,177.45156860352,,,,,
2020.04.01 05:51:41.032,,,,,,,,,,,,768.36047363281,,,,,,,,,,,,
2020.04.01 05:51:46.118,,,,,,,176.13389587402,,,,,,,,,,,,,,,,,
2020.04.01 05:52:32.117,,,,,,175.88682556152,,,,,,,,,,,,,,,,,,
2020.04.01 05:52:43.038,1.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:52:44.033,,,,,,,,,,,,,,176.03656005859,,,,,,,,,,
2020.04.01 05:52:46.035,,,,,,,,,,,,,,,,,,,177.58631896973,,,,,
2020.04.01 05:55:20.047,,,,,,,,,,,,,,176.14886474609,,,,,,,,,,
2020.04.01 05:55:35.047,,,,,,,,,,,,,,,,,,,177.70611572266,,,,,
2020.04.01 05:56:27.047,,,,,176.10394287109,,,,,,,,,,,,,,,,,,,
2020.04.01 05:56:43.040,1.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:57:39.047,,,,,,175.95420837402,,,,,,,,,,,,,,,,,,
2020.04.01 05:57:52.048,,,,,,,,,,,,,,176.25367736816,,,,,,,,,,
2020.04.01 05:58:20.050,,,,,,,,,,,,,,,,,,,177.8258972168,,,,,
2020.04.01 05:58:43.049,1.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:59:45.056,,,,,,,176.20875549316,,,,,,,,,,,,,,,,,
2020.04.01 06:00:11.050,,,,,,,,,,,,,,176.38844299316,,,,,,,,,,
2020.04.01 06:00:46.057,,,,,,,,,,,,,,,,,,,177.94569396973,,,,,
2020.04.01 06:02:00.059,,,,,176.16383361816,,,,,,,,,,,,,,,,,,,
2020.04.01 06:02:13.058,1.3999999761581,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:02:54.065,,,,,,,,,,,,768.50598144531,,,,,,,,,,,,
2020.04.01 06:03:05.062,,,,,,,,,,,,,,176.51571655273,,,,,,,,,,
2020.04.01 06:03:22.059,,,,,,,,,,,,,,,,,,,178.0505065918,,,,,
2020.04.01 06:03:30.060,,,,,,176.02159118652,,,,,,,,,,,,,,,,,,
2020.04.01 06:05:25.065,,,,,,,176.28363037109,,,,,,,,,,,,,,,,,
2020.04.01 06:05:57.069,,,,,,,,,,,,,,176.63551330566,,,,,,,,,,
2020.04.01 06:06:02.070,,,,,,,,,,,,,,,,,,,178.17028808594,,,,,
2020.04.01 06:06:43.070,,,,,176.21624755859,,,,,,,,,,,,,,,,,,,
2020.04.01 06:07:53.071,,,,,,176.09645080566,,,,,,,,,,,,,,,,,,
2020.04.01 06:08:13.154,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:08:38.153,,,,,,,,,,,,,,176.74780273438,,,,,,,,,,
2020.04.01 06:08:45.067,,,,,,,,,,,,,,,,,,,178.28259277344,,,,,
2020.04.01 06:09:35.070,,,,,,,176.35101318359,,,,,,,,,,,,,,,,,
2020.04.01 06:10:05.072,,,,,176.29110717773,,,,,,,,,,,,,,,,,,,
2020.04.01 06:11:16.159,,,,,,,,,,,,,,176.87507629395,,,,,,,,,,
2020.04.01 06:12:15.081,,,,,,,,,,,,,,,,,,,178.37992858887,,,,,
2020.04.01 06:12:34.081,,,,,,176.16383361816,,,,,,,,,,,,,,,,,,
2020.04.01 06:13:33.081,,,,,,,,,,,,768.65148925781,,,,,,,,,,,,
2020.04.01 06:13:59.170,,,,,,,,,,,,,,177.00236511231,,,,,,,,,,
2020.04.01 06:14:39.173,,,,,176.35848999023,,,,,,,,,,,,,,,,,,,
2020.04.01 06:14:46.091,,,,,,,176.41090393066,,,,,,,,,,,,,,,,,
2020.04.01 06:15:11.117,,,,,,,,,,,,,,,,,,,178.48474121094,,,,,
2020.04.01 06:16:39.088,,,,,,,,,,,,,,177.12214660645,,,,,,,,,,
2020.04.01 06:16:43.089,1.3999999761581,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:17:47.094,,,,,,176.23870849609,,,,,,,,,,,,,,,,,,
2020.04.01 06:17:59.092,,,,,,,,,,,,,,,,,,,178.61201477051,,,,,
2020.04.01 06:18:43.007,1.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:19:05.092,,,,,,,,,,,,,,177.24942016602,,,,,,,,,,
2020.04.01 06:19:18.098,,,,,,,176.47828674316,,,,,,,,,,,,,,,,,
2020.04.01 06:19:46.096,,,,,176.42587280273,,,,,,,,,,,,,,,,,,,
2020.04.01 06:20:57.103,,,,,,,,,,,,,,,,,,,178.72431945801,,,,,
2020.04.01 06:21:43.097,1.6000000238419,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:21:47.011,,,,,,,,,,,,,,177.37669372559,,,,,,,,,,
2020.04.01 06:22:55.101,,,,,,176.31356811523,,,,,,,,,,,,,,,,,,
2020.04.01 06:23:50.104,,,,,,,,,,,,,,,,,,,178.83662414551,,,,,
2020.04.01 06:23:59.106,,,,,,,176.55314636231,,,,,,,,,,,,,,,,,
2020.04.01 06:24:19.019,,,,,,,,,,,,,,177.49649047852,,,,,,,,,,
2020.04.01 06:24:24.110,,,,,176.50074768066,,,,,,,,,,,,,,,,,,,
2020.04.01 06:26:13.000,1.7000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:26:32.116,,,,,,,,,,,,,,,,,,,178.95640563965,,,,,
2020.04.01 06:26:44.117,,,,,,,,,,,,,,177.62376403809,,,,,,,,,,
2020.04.01 06:27:09.109,,,,,,176.40341186523,,,,,,,,,,,,,,,,,,
2020.04.01 06:27:51.114,,,,,,,176.65048217773,,,,,,,,,,,,,,,,,
2020.04.01 06:28:04.106,,,,,,,,,,,,,,,,,,99.961120605469,,,,,,
2020.04.01 06:28:12.015,,,,,176.58309936523,,,,,,,,,,,,,,,,,,,
2020.04.01 06:28:48.001,,,,,,,,,,,,,,,,,,,179.09864807129,,,,,
2020.04.01 06:29:00.027,,,,,,,,,,,,768.72424316406,,,,,,,,,,,,
2020.04.01 06:29:13.004,,,,,,,,,,,,,,177.74354553223,,,,,,,,,,
2020.04.01 06:31:07.106,,,,,,176.50074768066,,,,,,,,,,,,,,,,,,
2020.04.01 06:31:11.109,,,,,,,,,,,,,,,,,,,179.23341369629,,,,,
2020.04.01 06:31:16.107,,,,,,,,,,,,,,177.8932800293,,,,,,,,,,
2020.04.01 06:31:31.110,,,,,176.68791198731,,,,,,,,,,,,,,,,,,,
2020.04.01 06:31:43.018,1.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:31:49.106,,,,,,,176.74032592773,,,,,,,,,,,,,,,,,
2020.04.01 06:33:21.021,,,,,,,,,,,,,,,,,,,179.36817932129,,,,,
2020.04.01 06:33:43.116,1.8999999761581,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:33:48.000,,,,,,,,,,,,,,178.03553771973,,,,,,,,,,
2020.04.01 06:34:40.113,,,,,,176.58309936523,,,,,,,,,,,,,,,,,,
2020.04.01 06:35:06.116,,,,,,,176.83764648438,,,,,,,,,,,,,,,,,
2020.04.01 06:35:13.005,1.7999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:35:20.002,,,,,176.78524780273,,,,,,,,,,,,,,,,,,,
2020.04.01 06:35:25.120,,,,,,,,,,,,,,,,,,,179.51791381836,,,,,
2020.04.01 06:36:14.001,,,,,,,,,,,,,,178.19274902344,,,,,,,,,,
2020.04.01 06:37:03.009,,,,,,,,,,,786.91674804688,,,,,,,,,,,,,
2020.04.01 06:37:29.015,,,,,,176.68791198731,,,,,,,,,,,,,,,,,,
2020.04.01 06:37:31.013,,,,,,,,,,,,,,,,,,,179.66015625,,,,,
2020.04.01 06:38:13.009,1.8999999761581,,,,,,176.92749023438,,,,,,,,,,,,,,,,,
2020.04.01 06:38:25.020,,,,,176.88256835938,,,,,,,,,,,,,,,,,,,
2020.04.01 06:38:54.011,,,,,,,,,,,,,,178.3200378418,,,,,,,,,,
2020.04.01 06:39:40.024,,,,,,,,,,,,,,,,,,99.968353271484,,,,,,
2020.04.01 06:39:48.009,,,,,,,,,,,,,,,,,,,179.80241394043,,,,,
2020.04.01 06:40:04.017,,,,,,,,,,745.72900390625,,,,,,,,,,,,,,
2020.04.01 06:40:40.014,,,,,,176.80021667481,,,,,,,,,,,,,,,,,,
2020.04.01 06:40:55.017,,,,,,,177.03230285645,,,,,,,,,,,,,,,,,
2020.04.01 06:41:20.025,,,,,,,,,,,,,,178.44731140137,,,,,,,,,,
2020.04.01 06:41:25.021,,,,,176.98738098145,,,,,,,,,,,,,,,,,,,
2020.04.01 06:41:43.023,2,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:42:13.031,,,,,,,,,,,,,,,,,,,179.94465637207,,,,,
2020.04.01 06:43:57.026,,,,,,,,,,,,,,178.56709289551,,,,,,,,,,
2020.04.01 06:44:09.029,,,,,,176.89006042481,,,,,,,,,,,,,,,,,,
2020.04.01 06:44:10.022,,,,,,,177.11465454102,,,,,,,,,,,,,,,,,
2020.04.01 06:44:36.023,,,,,,,,,731.61157226563,,,,,,,,,,,,,,,
2020.04.01 06:44:40.031,,,,,,,,,,,,,,,,,,,180.07942199707,,,,,
2020.04.01 06:45:29.021,,,,,177.06225585938,,,,,,,,,,,,,,,,,,,
2020.04.01 06:46:24.033,,,,,,,,,,,,,,178.70933532715,,,,,,,,,,
2020.04.01 06:47:03.029,,,,,,,,,,,,,,,,,,,180.21418762207,,,,,
2020.04.01 06:47:57.036,,,,,,,,,,,,768.86987304688,,,,,,,,,,,,
2020.04.01 06:49:00.038,,,,,,,,,,,,,,178.84410095215,,,,,,,,,,
2020.04.01 06:49:13.056,2.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:49:28.031,,,,,,,177.15957641602,,,,,,,,,,,,,,,,,
2020.04.01 06:49:45.041,,,,,,,,,,,,,,,,,,,180.35643005371,,,,,
2020.04.01 06:50:02.038,,,,,,,,,,,,,743.10925292969,,,,,,,,,,,
2020.04.01 06:50:13.041,2,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:50:38.022,,,,,,176.95744323731,,,,,,,,,,,,,,,,,,
2020.04.01 06:51:25.045,,,,,,,,,,,,,,178.99383544922,,,,,,,,,,
2020.04.01 06:51:33.048,,,,,177.12214660645,,,,,,,,,,,,,,,,,,,
2020.04.01 06:52:07.046,,,,,,,,,,,,,,,,,,,180.48370361328,,,,,
2020.04.01 06:52:13.041,2.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:53:33.037,,,,,,,,,,745.65625,,,,,,,,,,,,,,
2020.04.01 06:53:57.046,,,,,,,177.22695922852,,,,,,,,,,,,,,,,,
2020.04.01 06:53:58.040,,,,,,,,,,,,,,179.13609313965,,,,,,,,,,
2020.04.01 06:54:26.044,,,,,,,,,,,,,,,,,,,180.62596130371,,,,,
2020.04.01 06:55:19.054,,,,,,177.02481079102,,,,,,,,,,,,,,,,,,
2020.04.01 06:55:55.049,,,,,,,,,,,,,743.400390625,,,,,,,,,,,
2020.04.01 06:56:04.055,,,,,177.18952941895,,,,,,,,,,,,,,,,,,,
2020.04.01 06:56:28.047,,,,,,,,,,,,,,179.27084350586,,,,,,,,,,
2020.04.01 06:56:43.055,2.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:56:52.037,,,,,,,,,,,,,,,,,,,180.74574279785,,,,,
2020.04.01 06:58:43.056,,,,,,,,,,,,,,179.42059326172,,,,,,,,,,
2020.04.01 06:58:56.049,,,,,,,,,,,,,,,,,,,180.89547729492,,,,,
2020.04.01 06:58:57.058,,,,,,,177.29434204102,,,,,,,,,,,,,,,,,
2020.04.01 07:00:14.075,,,,,,177.09968566895,,,,,,,,,,,,,,,,,,
2020.04.01 07:00:58.072,,,,,177.25691223145,,,,,,,,,,,,,,,,,,,
2020.04.01 07:01:14.057,,,,,,,,,,,,,,179.57032775879,,,,,,,,,,
2020.04.01 07:01:26.056,,,,,,,,,,,,,,,,,,,181.03024291992,,,,,
2020.04.01 07:03:38.063,,,,,,,,,,,,,743.61865234375,,,,,,,,,,,
2020.04.01 07:03:41.065,,,,,,,,,,,,,,179.72006225586,,,,,,,,,,
2020.04.01 07:03:56.072,,,,,,,177.36172485352,,,,,,,,,,,,,,,,,
2020.04.01 07:04:21.064,,,,,,,,,,,,,,,,,,,181.12757873535,,,,,
2020.04.01 07:04:43.080,2.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:05:46.062,,,,,177.29434204102,,,,,,,,,,,,,,,,,,,
2020.04.01 07:06:12.018,,,,,,177.15209960938,,,,,,,,,,,,,,,,,,
2020.04.01 07:06:17.069,,,,,,,,,,,,,,179.85481262207,,,,,,,,,,
2020.04.01 07:07:30.069,,,,,,,,,,,,,,,,,,,181.23986816406,,,,,
2020.04.01 07:08:13.084,2.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:08:30.071,,,,,,,,,,,,,,179.9970703125,,,,,,,,,,
2020.04.01 07:10:02.084,,,,,177.33926391602,,,,,,,,,,,,,,,,,,,
2020.04.01 07:10:09.096,,,,,,,177.41412353516,,,,,,,,,,,,,,,,,
2020.04.01 07:10:16.074,,,,,,,,,,,,,,,,,,,181.35217285156,,,,,
2020.04.01 07:10:21.083,,,,,,,,,,,,,743.8369140625,,,,,,,,,,,
2020.04.01 07:10:39.086,,,,,,,,,,,,,,180.14680480957,,,,,,,,,,
2020.04.01 07:11:24.093,,,,,,177.19702148438,,,,,,,,,,,,,,,,,,
2020.04.01 07:12:50.002,,,,,,,,,,,,,,,,,,,181.46447753906,,,,,
2020.04.01 07:13:05.086,,,,,,,,,,,,,,180.29653930664,,,,,,,,,,
2020.04.01 07:13:13.093,2.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:14:16.087,,,,,,,,,,,,768.72424316406,,,,,,,,,,,,
2020.04.01 07:15:31.093,,,,,,,177.45904541016,,,,,,,180.43130493164,,,,,,,,,,
2020.04.01 07:15:37.001,,,,,177.38418579102,,,,,,,,,,,,,,,,,,,
2020.04.01 07:15:54.002,,,,,,,,,,,,,,,,,,,181.5393371582,,,,,
2020.04.01 07:16:34.004,,,,,,177.24942016602,,,,,,,,,,,,,,,,,,
2020.04.01 07:16:43.002,2.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:18:07.013,,,,,,,,,,,,,,180.55857849121,,,,,,,,,,
2020.04.01 07:18:13.005,2.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:18:16.004,,,,,,,,,,,,,743.98254394531,,,,,,,,,,,
2020.04.01 07:19:31.011,,,,,,,,,,,,,,,,,,,181.6291809082,,,,,
2020.04.01 07:20:13.007,2.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:20:26.007,,,,,,,,,,,,768.86987304688,,180.70082092285,,,,,,,,,,
2020.04.01 07:20:57.018,,,,,177.44407653809,,,,,,,,,,,,,,,,,,,
2020.04.01 07:22:02.000,,,,,,,177.51895141602,,,,,,,,,,,,,,,,,
2020.04.01 07:22:17.006,,,,,,,,,,,,,,,,,,,181.72651672363,,,,,
2020.04.01 07:22:38.015,,,,,,,,,,,,,,180.85804748535,,,,,,,,,,
2020.04.01 07:23:13.016,2.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:23:54.008,,,,,,177.30183410645,,,,,,,,,,,,,,,,,,
2020.04.01 07:25:13.020,2.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:25:23.016,,,,,,,,,,,,,,181.00028991699,,,,,,,,,,
2020.04.01 07:25:50.016,,,,,,,,,,745.72900390625,,,,,,,,,,,,,,
2020.04.01 07:26:21.020,,,,,,,,,,,,,744.12805175781,,,,,,,,,,,
2020.04.01 07:26:44.016,,,,,,,,,,,786.84399414063,,,,,,,,,,,,,
2020.04.01 07:27:43.022,2.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:28:27.023,,,,,,,,,,,,,,181.11259460449,,,,,,,,,,
2020.04.01 07:29:18.038,,,,,177.48150634766,,,,,,,,,,,,,,,,,,,
2020.04.01 07:29:26.029,,,,,,,,,,,,,,,,,,,181.6516418457,,,,,
2020.04.01 07:30:44.022,,,,,,,177.55638122559,,,,,,,,,,,,,,,,,
2020.04.01 07:31:13.027,,,,,,,,,,,,,,181.23239135742,,,,,,,,,,
2020.04.01 07:32:36.019,,,,,,177.33926391602,,,,,,,,,,,,,,,,,,
2020.04.01 07:34:16.024,,,,,,,,,,,,,,,,,,,181.59924316406,,,,,
2020.04.01 07:34:18.020,,,,,,,,,,,,,,181.36714172363,,,,,,,,,,
2020.04.01 07:34:47.040,,,,,,,,,,,,768.72424316406,,,,,,,,,,,,
2020.04.01 07:36:31.019,,,,,177.53392028809,,,,,,,,,,,,,,,,,,,
2020.04.01 07:37:14.036,,,,,,,177.63124084473,,,,,,,,,,,,,,,,,
2020.04.01 07:37:36.040,,,,,,,,,,,,,,181.47944641113,,,,,,,,,,
2020.04.01 07:38:13.029,,,,,,177.41412353516,,,,,,,,,,,,,,,,,,
2020.04.01 07:39:41.034,,,,,,,,,,,,768.86987304688,,,,,,,,,,,,
2020.04.01 07:40:13.031,2,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:40:27.055,,,,,,,,,,,,,,181.59924316406,,,,,,,,,,
2020.04.01 07:41:23.043,,,,,,,,,,,,,744.20080566406,,,,,,,,,,,
2020.04.01 07:41:25.028,,,,,,,,,,,,,,,,,,,181.57678222656,,,,,
2020.04.01 07:41:39.050,,,,,177.57135009766,,,,,,,,,,,,,,,,,,,
2020.04.01 07:41:43.050,2.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:43:50.048,,,,,,,,,,,,,,181.71153259277,,,,,,,,,,
2020.04.01 07:45:43.017,2,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:46:13.054,,,,,,,177.66119384766,,,,,,,,,,,,,,,,,
2020.04.01 07:47:05.061,,,,,,,,,,,,,,181.81636047363,,,,,,,,,,
2020.04.01 07:47:35.001,,,,,,,,,,,,,,,,,,,181.5168762207,,,,,
2020.04.01 07:51:03.070,,,,,,,,,,,,769.01538085938,,,,,,,,,,,,
2020.04.01 07:51:13.065,1.8999999761581,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:51:20.067,,,,,,,,,,,,,,,,,,,181.44201660156,,,,,
2020.04.01 07:51:53.067,,,,,,,,,,,,,,181.8762512207,,,,,,,,,,
2020.04.01 07:54:08.067,,,,,,,,,,,,,,,,,,,181.33720397949,,,,,
2020.04.01 07:54:10.077,,,,,,,,,,,,,744.27355957031,,,,,,,,,,,
2020.04.01 07:56:00.089,,,,,177.58631896973,,,,,,,,,,,,,,,,,,,
2020.04.01 07:56:01.074,,,,,,,,,,,,,,181.95111083984,,,,,,,,,,
2020.04.01 07:58:29.091,,,,,,,,,,,,,,,,,,,181.26232910156,,,,,
2020.04.01 07:58:43.088,2,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:00:37.082,,,,,,,,,,,,,,182.04844665527,,,,,,,,,,
2020.04.01 08:01:01.088,,,,,,177.44407653809,,,,,,,,,,,,,,,,,,
2020.04.01 08:04:35.090,,,,,,,,,,,,,,182.13079833984,,,,,,,,,,
2020.04.01 08:05:43.014,2.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:06:05.009,,,,,,,,,,,,769.23364257813,,,,,,,,,,,,
2020.04.01 08:07:10.004,,,,,,,,,731.53881835938,,,,,,,,,,,,,,,
2020.04.01 08:07:37.032,,,,,,,,,,,,,,182.24310302734,,,,,,,,,,
2020.04.01 08:07:54.096,,,,,177.60877990723,,,,,,,,,,,,,,,,,,,
2020.04.01 08:09:42.012,,,,,,,177.69862365723,,,,,,,,,,,,,,,,,
2020.04.01 08:10:13.014,2.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:11:03.028,,,,,,,,,,,,,,182.34042358398,,,,,,,,,,
2020.04.01 08:11:42.021,,,,,,,,,,,,,,,,,,,181.29228210449,,,,,
2020.04.01 08:12:45.022,,,,,,177.47402954102,,,,,,,,,,,,,,,,,,
2020.04.01 08:14:52.020,,,,,,,,,,,,,,182.39283752441,,,,,,,,,,
2020.04.01 08:16:13.029,2.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:16:55.027,,,,,177.64622497559,,,,,,,,,,,,,,,,,,,
2020.04.01 08:17:53.024,,,,,,,,,,,,,,182.47518920898,,,,,,,,,,
2020.04.01 08:18:13.027,2,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:19:07.041,,,,,,,,,,,,,,,,,,,181.23986816406,,,,,
2020.04.01 08:20:17.026,,,,,,,177.72108459473,,,,,,,,,,,,,,,,,
2020.04.01 08:20:46.035,,,,,,,,,,745.8017578125,,,,,,,,,,,,,,
2020.04.01 08:23:11.049,,,,,,,,,,,,,,,,,,,181.16500854492,,,,,
2020.04.01 08:23:32.044,,,,,,177.49649047852,,,,,,,,,,,,,,,,,,
2020.04.01 08:23:38.066,,,,,,,,,,,,,,182.54257202148,,,,,,,,,,
2020.04.01 08:27:13.049,2.0999999046326,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:28:59.051,,,,,,,,,,,,,,182.60995483398,,,,,,,,,,
2020.04.01 08:29:16.051,,,,,,,,,,,,,,,,,,,181.11259460449,,,,,
2020.04.01 08:29:56.064,,,,,,,177.75103759766,,,,,,,,,,,,,,,,,
2020.04.01 08:30:13.055,2.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:30:20.056,,,,,,,,,,,,769.37927246094,,,,,,,,,,,,
2020.04.01 08:32:58.033,,,,,,,,,,745.947265625,,,,,,,,,,,,,,
2020.04.01 08:33:33.040,,,,,,177.53392028809,,,,,,,,,,,,,,,,,,
2020.04.01 08:33:43.051,2.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:34:16.050,,,,,,,,,,,,,,182.68481445313,,,,,,,,,,
2020.04.01 08:35:08.051,,,,,,,,,,,,,,,,,,,181.06767272949,,,,,
2020.04.01 08:37:23.054,,,,,177.67616271973,,,,,,,,,,,,,,,,,,,
2020.04.01 08:39:22.058,,,,,,,,,,,,,,,,,,,181.00778198242,,,,,
2020.04.01 08:39:31.068,,,,,,,,,,,,,,182.73722839356,,,,,,,,,,
2020.04.01 08:42:27.089,,,,,,,,,,,,,,,,,,,180.91793823242,,,,,
2020.04.01 08:45:54.084,,,,,,,,,,,,,,,,,,,180.82061767578,,,,,
2020.04.01 08:48:02.085,,,,,,,177.77349853516,,,,,,,,,,,,,,,,,
2020.04.01 08:49:28.083,,,,,,,,,,,,,,,,,,,180.73826599121,,,,,
2020.04.01 08:50:03.089,,,,,,,,,,,,769.45202636719,,,,,,,,,,,,
2020.04.01 08:50:45.079,,,,,,,,,,746.02001953125,,,,,,,,,,,,,,
2020.04.01 08:52:38.086,,,,,,,,,,,,,,,,,,,180.66339111328,,,,,
2020.04.01 08:55:47.012,,,,,,,,,,,,,,,,,,,180.56607055664,,,,,
2020.04.01 08:56:13.007,2.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 08:56:19.008,,,,,177.68365478516,,,,,,,,,,,,,,,,,,,
2020.04.01 08:57:20.003,,,,,,,,,,,,,,182.66235351563,,,,,,,,,,
2020.04.01 08:59:36.013,,,,,,,,,,,,,,,,,,,180.47622680664,,,,,
2020.04.01 08:59:47.019,,,,,,,,,,,,769.59753417969,,,,,,,,,,,,
2020.04.01 09:03:35.025,,,,,,,,,,,,,,,,,,,180.37889099121,,,,,
2020.04.01 09:04:07.025,,,,,,,,,,,,,,182.60246276856,,,,,,,,,,
2020.04.01 09:07:58.034,,,,,,,,,,,,,,,,,,,180.29653930664,,,,,
2020.04.01 09:08:55.036,,,,,,,,,,,,,,182.53507995606,,,,,,,,,,
2020.04.01 09:10:45.037,,,,,,,,,,746.0927734375,,,,,,,,,,,,,,
2020.04.01 09:11:46.047,,,,,,,177.74354553223,,,,,,,,,,,,,,,,,
2020.04.01 09:12:34.044,,,,,,,,,,,,,,,,,,,180.22915649414,,,,,
2020.04.01 09:13:45.043,,,,,,,,,,,,,,,,,,99.961120605469,,,,,,
2020.04.01 09:14:39.054,,,,,,,,,,,,,,182.47518920898,,,,,,,,,,
2020.04.01 09:17:00.049,,,,,,,,,,,,,,,,,,,180.1767578125,,,,,
2020.04.01 09:18:43.004,2.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 09:21:13.066,2.2000000476837,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 09:21:43.054,2.2999999523163,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 09:21:48.059,,,,,,,,,,,,,,,,,,,180.109375,,,,,
2020.04.01 09:22:27.067,,,,,,,177.75852966309,,,,,,,,,,,,,,,,,
2020.04.01 09:22:35.056,,,,,177.67616271973,,,,,,,,,,,,,,,,,,,
2020.04.01 09:22:37.059,,,,,,,,,,,,769.67028808594,,,,,,,,,,,,
2020.04.01 09:22:48.062,,,,,,,,,,,,,,182.43026733398,,,,,,,,,,
2020.04.01 09:23:47.079,,,,,,177.51145935059,,,,,,,,,,,,,,,,,,
2020.04.01 09:27:13.083,2.4000000953674,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 09:28:24.080,,,,,,,,,,,,,,,,,,,180.064453125,,,,,
2020.04.01 09:29:26.073,,,,,,,,,,746.16564941406,,,,,,,,,,,,,,
2020.04.01 09:30:23.069,,,,,,,,,,,,,,182.38534545898,,,,,,,,,,
2020.04.01 09:32:43.079,2.5,,,,,,,,,,,,,,,,,,,,,,,
2020.04.01 09:32:47.070,,,,,,,,,,,,,,,,,,,179.9970703125,,,,,
2020.04.01 09:33:50.077,,,,,,177.54888916016,,,,,,,,,,,,,,,,,,
2020.04.01 09:35:01.086,,,,,,,,,,,,,,,,,,99.9755859375,,,,,,
