Time,190-AT1001-AirTemp (°C),990-PC-1106A-H1,990-PC-1106B-H2,990-PC-1107-H1,990-PT-1154A (barg),990-PT-1154B (barg),990-PT-1154C (barg),990-PSHL-1150,990-LT-1181 (mm),990-LT-1182 (mm),990-LT-1183 (mm),990-PT-1159 (barg),190-ZSL-1103,190-ZSH-1103,190-ZSI-1103,190-ZT-1103 (%),990-PT-1179 (barg),190-ZSL-1104,190-ZSH-1104,190-ZSI-1104,190-ZT-1104 (%),
2020.04.01 05:19:41.065,,,,,,,,,690.49658203125,,,,,,,,,,,,,
2020.04.01 05:19:42.063,,,,,,,,,,,,161.65446472168,,,,,,,,,,
2020.04.01 05:19:53.061,,,,,164.91870117188,,,,,,,,,,,,,,,,,
2020.04.01 05:20:27.071,,,,,,,,,,,,,,,,,171.76161193848,,,,,
2020.04.01 05:21:10.043,,,,,,,,,,,,161.87907409668,,,,,,,,,,
2020.04.01 05:21:56.066,,,,,,,,,,,,,,,,,171.97872924805,,,,,
2020.04.01 05:22:13.079,1,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:22:24.058,,,,,,,164.73153686523,,,,,,,,,,,,,,,
2020.04.01 05:22:38.070,,,,,,,,,,,,162.10366821289,,,,,,,,,,
2020.04.01 05:23:12.061,,,,,,164.91870117188,,,,,,,,,,,,,,,,
2020.04.01 05:23:14.081,,,,,164.99357604981,,,,,,,,,,,,,,,,,
2020.04.01 05:23:33.069,,,,,,,,,,,,,,,,,172.18087768555,,,,,
2020.04.01 05:24:01.075,,,,,,,,,,,,162.33576965332,,,,,,,,,,
2020.04.01 05:24:56.077,,,,,,,,,,,,,,,,,172.40547180176,,,,,
2020.04.01 05:25:23.073,,,,,,,,,,,,162.56036376953,,,,,,,,,,
2020.04.01 05:25:38.070,,,,,,,,,,728.84631347656,,,,,,,,,,,,
2020.04.01 05:26:01.079,,,,,,,164.82885742188,,,,,,,,,,,,,,,
2020.04.01 05:26:14.080,,,,,165.09089660645,,,,,,,,,,,,,,,,,
2020.04.01 05:26:25.079,,,,,,165.00854492188,,,,,,,,,,,,,,,,
2020.04.01 05:26:29.081,,,,,,,,,,,,,,,,,172.62258911133,,,,,
2020.04.01 05:26:46.075,,,,,,,,,,,,162.7774810791,,,,,,,,,,
2020.04.01 05:27:28.071,,,,,,,,,,,720.47778320313,,,,,,,,,,,
2020.04.01 05:28:07.081,,,,,,,,,,,,,,,,,172.8397064209,,,,,
2020.04.01 05:28:13.082,,,,,,,,,,,,162.98710632324,,,,,,,,,,
2020.04.01 05:28:41.074,,,,,,,,,,,,,,,,,,,,,99.990051269531,
2020.04.01 05:29:21.084,,,,,165.18074035645,,,,,,,,,,,,,,,,,
2020.04.01 05:29:28.078,,,,,,,164.91870117188,,,,,,,,,,,,,,,
2020.04.01 05:29:32.083,,,,,,165.09838867188,,,,,,,,,,,,,,,,
2020.04.01 05:29:41.080,,,,,,,,,,,,,,,,,173.05682373047,,,,,
2020.04.01 05:29:42.079,,,,,,,,,,,,163.18176269531,,,,,,,,,,
2020.04.01 05:31:01.068,,,,,,,,,,,,163.40637207031,,,,,,,,,,
2020.04.01 05:31:15.070,,,,,,,,,,,,,,,,,173.26644897461,,,,,
2020.04.01 05:31:28.077,,,,,,,,,690.423828125,,,,,,,,,,,,,
2020.04.01 05:31:43.073,1.1000000238419,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:32:20.068,,,,,165.27058410645,,,,,,,,,,,,,,,,,
2020.04.01 05:32:23.029,,,,,,,,,,,,163.63845825195,,,,,,,,,,
2020.04.01 05:32:38.074,,,,,,165.19570922852,,,,,,,,,,,,,,,,
2020.04.01 05:32:39.074,,,,,,,,,,,,,,,,,173.48356628418,,,,,
2020.04.01 05:32:48.077,,,,,,,165.01603698731,,,,,,,,,,,,,,,
2020.04.01 05:33:45.075,,,,,,,,,,,,163.87055969238,,,,,,,,,,
2020.04.01 05:34:04.081,,,,,,,,,,,,,,,,,173.70817565918,,,,,
2020.04.01 05:34:43.082,1,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:35:06.088,,,,,,,,,,,,164.08766174316,,,,,,,,,,
2020.04.01 05:35:29.077,,,,,,,,,,,,,,,,,173.93278503418,,,,,
2020.04.01 05:35:31.008,,,,,165.36042785645,,,,,,,,,,,,,,,,,
2020.04.01 05:35:55.086,,,,,,,165.12084960938,,,,,,,,,,,,,,,
2020.04.01 05:35:58.078,,,,,,165.29304504395,,,,,,,,,,,,,,,,
2020.04.01 05:36:23.048,,,,,,,,,,,,164.31976318359,,,,,,,,,,
2020.04.01 05:36:53.093,,,,,,,,,,,,,,,,,174.16487121582,,,,,
2020.04.01 05:37:43.088,1.1000000238419,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:37:45.001,,,,,,,,,,,,164.54435729981,,,,,,,,,,
2020.04.01 05:37:52.091,,,,,,,,,,728.91906738281,,,,,,,,,,,,
2020.04.01 05:38:19.002,,,,,,,,,,,,,,,,,174.40444946289,,,,,
2020.04.01 05:38:27.088,,,,,165.45774841309,,,,,,,,,,,,,,,,,
2020.04.01 05:39:02.086,,,,,,,,,,,,164.76896667481,,,,,,,,,,
2020.04.01 05:39:14.001,,,,,,165.39036560059,,,,,,,,,,,,,,,,
2020.04.01 05:39:25.005,,,,,,,165.21817016602,,,,,,,,,,,,,,,
2020.04.01 05:39:43.006,1.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:39:47.092,,,,,,,,,,,,,,,,,174.61407470703,,,,,
2020.04.01 05:40:30.006,,,,,,,,,,,,164.97859191895,,,,,,,,,,
2020.04.01 05:41:15.011,,,,,,,,,,,,,,,,,174.83868408203,,,,,
2020.04.01 05:41:31.014,,,,,165.55508422852,,,,,,,,,,,,,,,,,
2020.04.01 05:41:55.013,,,,,,,,,,,,165.20320129395,,,,,,,,,,
2020.04.01 05:42:13.013,1.1000000238419,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:42:20.013,,,,,,165.49517822266,,,,,,,,,,,,,,,,
2020.04.01 05:42:32.013,,,,,,,165.31550598145,,,,,,,,,,,,,,,
2020.04.01 05:42:39.016,,,,,,,,,,,,,,,,,175.06327819824,,,,,
2020.04.01 05:43:22.016,,,,,,,,,,,,165.42031860352,,,,,,,,,,
2020.04.01 05:44:07.022,,,,,,,,,,,,,,,,,175.30285644531,,,,,
2020.04.01 05:44:51.107,,,,,,,,,,,,165.65240478516,,,,,,,,,,
2020.04.01 05:44:55.024,,,,,165.64491271973,,,,,,,,,,,,,,,,,
2020.04.01 05:45:40.023,,,,,,,,,,,,,,,,,175.51249694824,,,,,
2020.04.01 05:45:43.012,,,,,,,165.40533447266,,,,,,,,,,,,,,,
2020.04.01 05:45:51.016,,,,,,165.58502197266,,,,,,,,,,,,,,,,
2020.04.01 05:46:15.024,,,,,,,,,,,,165.8844909668,,,,,,,,,,
2020.04.01 05:46:43.024,1.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:47:02.021,,,,,,,,,,,,,,,,,175.73709106445,,,,,
2020.04.01 05:47:41.029,,,,,165.72727966309,,,,,,,,,,,,,,,,,
2020.04.01 05:47:48.027,,,,,,,,,,,,166.09413146973,,,,,,,,,,
2020.04.01 05:48:37.027,,,,,,,,,,,,,,,,,175.93923950195,,,,,
2020.04.01 05:48:45.024,,,,,,165.66737365723,,,,,,,,,,,,,,,,
2020.04.01 05:48:47.026,,,,,,,165.49517822266,,,,,,,,,,,,,,,
2020.04.01 05:49:17.116,,,,,,,,,,,,166.31872558594,,,,,,,,,,
2020.04.01 05:50:04.022,,,,,,,,,,,,,,,,,176.13389587402,,,,,
2020.04.01 05:50:46.033,,,,,165.80213928223,,,,,,,,,,,,,,,,,
2020.04.01 05:50:47.031,,,,,,,,,,,,166.54333496094,,,,,,,,,,
2020.04.01 05:51:24.030,,,,,,,,,,,,,,,,,176.33602905273,,,,,
2020.04.01 05:51:58.032,,,,,,165.76470947266,,,,,,,,,,,,,,,,
2020.04.01 05:52:13.037,,,,,,,165.58502197266,,,,,,,,,,,,,,,
2020.04.01 05:52:25.046,,,,,,,,,,,,166.73049926758,,,,,,,,,,
2020.04.01 05:52:43.038,1.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:53:00.033,,,,,,,,,,,,,,,,,176.53817749023,,,,,
2020.04.01 05:53:54.037,,,,,165.8844909668,,,,,,,,,,,,,,,,,
2020.04.01 05:54:17.045,,,,,,,,,,,,166.90269470215,,,,,,,,,,
2020.04.01 05:54:36.040,,,,,,,,,,,,,,,,,,,,,99.986434936523,
2020.04.01 05:54:45.042,,,,,,,,,,,,,,,,,176.71037292481,,,,,
2020.04.01 05:56:12.048,,,,,,,,,,,,167.05242919922,,,,,,,,,,
2020.04.01 05:56:15.043,,,,,,,,,,,,,,,,,176.89753723145,,,,,
2020.04.01 05:56:24.043,,,,,,165.84706115723,,,,,,,,,,,,,,,,
2020.04.01 05:56:31.043,,,,,,,165.65989685059,,,,,,,,,,,,,,,
2020.04.01 05:56:43.040,1.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:57:55.043,,,,,165.95936584473,,,,,,,,,,,,177.08471679688,,,,,
2020.04.01 05:58:11.130,,,,,,,,,,728.99182128906,,,,,,,,,,,,
2020.04.01 05:58:16.045,,,,,,,,,,,,167.20216369629,,,,,,,,,,
2020.04.01 05:58:43.049,1.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.01 05:59:37.052,,,,,,,,,,,,,,,,,177.27188110352,,,,,
2020.04.01 06:00:12.136,,,,,,,165.70481872559,,,,,,,,,,,,,,,
2020.04.01 06:00:14.050,,,,,,,,,,,,167.35189819336,,,,,,,,,,
2020.04.01 06:00:24.139,,,,,,165.91444396973,,,,,,,,,,,,,,,,
2020.04.01 06:01:12.060,,,,,,,,,,,,,,,,,177.47402954102,,,,,
2020.04.01 06:01:37.062,,,,,166.02674865723,,,,,,,,,,,,,,,,,
2020.04.01 06:02:05.062,,,,,,,,,,,,167.53158569336,,,,,,,,,,
2020.04.01 06:02:13.058,1.3999999761581,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:02:47.069,,,,,,,165.77967834473,,,,,,,,,,,,,,,
2020.04.01 06:02:53.058,,,,,,,,,,,,,,,,,177.67616271973,,,,,
2020.04.01 06:04:00.055,,,,,,,,,,,,167.70378112793,,,,,,,,,,
2020.04.01 06:04:09.062,,,,,,165.9967956543,,,,,,,,,,,,,,,,
2020.04.01 06:04:34.064,,,,,,,,,,,,,,,,,177.88580322266,,,,,
2020.04.01 06:05:21.066,,,,,,,,,,729.06469726563,,,,,,,,,,,,
2020.04.01 06:05:34.064,,,,,166.10160827637,,,,,,,,,,,,,,,,,
2020.04.01 06:05:53.063,,,,,,,,,,,,167.86100769043,,,,,,,,,,
2020.04.01 06:06:13.150,,,,,,,,,,,,,,,,,178.08793640137,,,,,
2020.04.01 06:07:17.154,,,,,,,165.84706115723,,,,,,,,,,,,,,,
2020.04.01 06:07:42.067,,,,,,,,,,,,168.01821899414,,,,,,,,,,
2020.04.01 06:07:48.075,,,,,,,,,,,,,,,,,178.2975769043,,,,,
2020.04.01 06:08:13.154,1.5,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:08:54.073,,,,,,166.0641784668,,,,,,,,,,,,,,,,
2020.04.01 06:09:26.070,,,,,,,,,,,,,,,,,178.49223327637,,,,,
2020.04.01 06:09:32.067,,,,,,,,,,,,168.17544555664,,,,,,,,,,
2020.04.01 06:10:14.074,,,,,166.16899108887,,,,,,,,,,,,,,,,,
2020.04.01 06:10:36.076,,,,,,,,,,729.21020507813,,,,,,,,,,,,
2020.04.01 06:11:09.159,,,,,,,,,,,,,,,,,178.67190551758,,,,,
2020.04.01 06:11:40.163,,,,,,,165.91444396973,,,,,,,,,,,,,,,
2020.04.01 06:12:19.165,,,,,,,,,,,,168.28025817871,,,,,,,,,,
2020.04.01 06:12:55.079,,,,,,,,,,,,,,,,,178.84410095215,,,,,
2020.04.01 06:13:56.085,,,,,,166.1315612793,,,,,,,,,,,,,,,,
2020.04.01 06:14:33.089,,,,,,,,,,,,,,,,,179.03128051758,,,,,
2020.04.01 06:15:07.088,,,,,,,,,,,720.33227539063,,,,,,,,,,,
2020.04.01 06:15:09.090,,,,,,,,,,,,168.40005493164,,,,,,,,,,
2020.04.01 06:15:14.088,,,,,166.21391296387,,,,,,,,,,,,,,,,,
2020.04.01 06:16:27.100,,,,,,,,,,,,,,,,,179.21095275879,,,,,
2020.04.01 06:16:43.089,1.3999999761581,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:17:46.088,,,,,,,165.98182678223,,,,,,,,,,,,,,,
2020.04.01 06:18:00.092,,,,,,,,,,,,168.54978942871,,,,,,,,,,
2020.04.01 06:18:07.092,,,,,,,,,,,,,,,,,179.42059326172,,,,,
2020.04.01 06:18:20.094,,,,,,,,,,729.35571289063,,,,,,,,,,,,
2020.04.01 06:18:43.007,1.5,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:19:57.095,,,,,,,,,,,,,,,,,179.61524963379,,,,,
2020.04.01 06:20:01.011,,,,,166.28129577637,,,,,,,,,,,,,,,,,
2020.04.01 06:20:30.098,,,,,,166.2214050293,,,,,,,,,,,,,,,,
2020.04.01 06:20:35.102,,,,,,,,,,,,168.71449279785,,,,,,,,,,
2020.04.01 06:21:31.013,,,,,,,,,,,,,,,,,179.8173828125,,,,,
2020.04.01 06:21:43.097,1.6000000238419,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:21:48.097,,,,,,,166.1315612793,,,,,,,,,,,,,,,
2020.04.01 06:22:13.101,,,,,166.41606140137,,,,,,,,,,,,,,,,,
2020.04.01 06:22:39.105,,,,,,166.34118652344,,,,,,,,,,,,,,,,
2020.04.01 06:22:45.106,,,,,,,,,,,,168.86422729492,,,,,,,,,,
2020.04.01 06:22:56.099,,,,,,,,,,729.79235839844,,,,,,,,,,,,
2020.04.01 06:23:10.103,,,,,,,,,,,,,,,,,180.02700805664,,,,,
2020.04.01 06:23:42.017,,,,,,,,,,,719.82287597656,,,,,,,,,,,
2020.04.01 06:24:57.106,,,,,,,166.2214050293,,,,,,,,,,,,,,,
2020.04.01 06:24:58.107,,,,,,,,,,,,,,,,,180.21418762207,,,,,
2020.04.01 06:25:13.109,,,,,,,,,,,,168.96156311035,,,,,,,,,,
2020.04.01 06:25:16.021,,,,,166.49092102051,,,,,,,,,,,,,,,,,
2020.04.01 06:25:47.107,,,,,,166.41606140137,,,,,,,,,,,,,,,,
2020.04.01 06:25:58.109,,,,,,,,,,730.15625,,,,,,,,,,,,
2020.04.01 06:26:13.000,1.7000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:26:48.003,,,,,,,,,,,,,,,,,180.40135192871,,,,,
2020.04.01 06:28:01.110,,,,,,,,,,,,169.08883666992,,,,,,,,,,
2020.04.01 06:28:03.109,,,,,,,,,,,719.53173828125,,,,,,,,,,,
2020.04.01 06:28:20.120,,,,,,,,,,,,,,,,,180.62596130371,,,,,
2020.04.01 06:28:52.027,,,,,166.56579589844,,,,,,,,,,,,,,,,,
2020.04.01 06:29:12.025,,,,,,,166.30375671387,,,,,,,,,,,,,,,
2020.04.01 06:29:25.111,,,,,,166.50590515137,,,,,,,,,,,,,,,,
2020.04.01 06:29:53.024,,,,,,,,,,,,,,,,,180.85055541992,,,,,
2020.04.01 06:30:05.002,,,,,,,,,,,,169.25354003906,,,,,,,,,,
2020.04.01 06:30:15.111,,,,,,,,,,730.447265625,,,,,,,,,,,,
2020.04.01 06:31:25.104,,,,,,,,,,,,,,,,,181.06767272949,,,,,
2020.04.01 06:31:43.018,1.7999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:32:06.108,,,,,166.64065551758,,,,,,,,,,,,,,,,,
2020.04.01 06:32:32.111,,,,,,,,,,,,169.39579772949,,,,,,,,,,
2020.04.01 06:33:01.109,,,,,,,,,,,,,,,,,181.29228210449,,,,,
2020.04.01 06:33:04.006,,,,,,,,,,,719.24072265625,,,,,,,,,,,
2020.04.01 06:33:09.109,,,,,,,166.37861633301,,,,,,,,,,,,,,,
2020.04.01 06:33:26.022,,,,,,166.56579589844,,,,,,,,,,,,,,,,
2020.04.01 06:33:43.116,1.8999999761581,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:34:34.118,,,,,,,,,,,,,,,,,181.52436828613,,,,,
2020.04.01 06:34:50.116,,,,,,,,,,,,169.53804016113,,,,,,,,,,
2020.04.01 06:35:13.005,1.7999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:36:04.001,,,,,166.71553039551,,,,,,,,,,,,,,,,,
2020.04.01 06:36:06.003,,,,,,,,,,730.66552734375,,,,,,,,,,,,
2020.04.01 06:36:08.002,,,,,,,,,,,,,,,,,181.7414855957,,,,,
2020.04.01 06:36:47.006,,,,,,166.64065551758,,,,,,,,,,,,,,,,
2020.04.01 06:37:06.010,,,,,,,,,,,,169.65783691406,,,,,,,,,,
2020.04.01 06:37:10.019,,,,,,,166.44599914551,,,,,,,,,,,,,,,
2020.04.01 06:37:41.011,,,,,,,,,,,,,,,,,181.95111083984,,,,,
2020.04.01 06:38:13.009,1.8999999761581,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:39:10.013,,,,,,,,,,,,,,,,,182.16822814941,,,,,
2020.04.01 06:39:26.011,,,,,,,,,,,,169.80757141113,,,,,,,,,,
2020.04.01 06:40:26.008,,,,,166.79039001465,,,,,,,,,,,,,,,,,
2020.04.01 06:40:31.017,,,,,,,,,,,,,,,,,182.39283752441,,,,,
2020.04.01 06:41:12.023,,,,,,166.70803833008,,,,,,,,,,,,,,,,
2020.04.01 06:41:16.013,,,,,,,166.52087402344,,,,,,,,,,,,,,,
2020.04.01 06:41:29.030,,,,,,,,,,,,169.96478271484,,,,,,,,,,
2020.04.01 06:41:43.023,2,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:42:01.021,,,,,,,,,,,,,,,,,182.60995483398,,,,,
2020.04.01 06:43:25.027,,,,,,,,,,730.73840332031,,,,,,,,,,,,
2020.04.01 06:43:40.017,,,,,,,,,,,,,,,,,182.81210327148,,,,,
2020.04.01 06:44:41.015,,,,,,166.78291320801,,,,,,,,,,,,,,,,
2020.04.01 06:44:42.024,,,,,166.88023376465,,,,,,,,,,,,,,,,,
2020.04.01 06:45:05.021,,,,,,,,,,,,170.07708740234,,,,,,,,,,
2020.04.01 06:45:08.029,,,,,,,,,,,,,,,,,183.02172851563,,,,,
2020.04.01 06:45:15.014,,,,,,,166.60322570801,,,,,,,,,,,,,,,
2020.04.01 06:46:35.026,,,,,,,,,,,,,,,,,183.2388458252,,,,,
2020.04.01 06:46:43.024,,,,,,,,,690.49658203125,,,,,,,,,,,,,
2020.04.01 06:47:43.034,,,,,,,,,,,,170.21185302734,,,,,,,,,,
2020.04.01 06:48:05.027,,,,,,,,,,,,,,,,,183.47093200684,,,,,
2020.04.01 06:48:18.025,,,,,,166.85777282715,,,,,,,,,,,,,,,,
2020.04.01 06:48:49.039,,,,,166.97007751465,,,,,,,,,,,,,,,,,
2020.04.01 06:49:03.039,,,,,,,166.67810058594,,,,,,,,,,,,,,,
2020.04.01 06:49:13.056,2.0999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:49:39.039,,,,,,,,,,,,,,,,,183.69554138184,,,,,
2020.04.01 06:50:13.041,2,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:50:40.062,,,,,,,,,,,,170.32415771484,,,,,,,,,,
2020.04.01 06:51:09.045,,,,,,,,,,,,,,,,,183.89767456055,,,,,
2020.04.01 06:51:12.044,,,,,,166.96258544922,,,,,,,,,,,,,,,,
2020.04.01 06:52:11.046,,,,,,,166.76792907715,,,,,,,,,,,,,,,
2020.04.01 06:52:13.041,2.0999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.01 06:52:29.044,,,,,167.04495239258,,,,,,,,,,,,,,,,,
2020.04.01 06:52:35.042,,,,,,,,,,,,,,,,,184.12228393555,,,,,
2020.04.01 06:53:27.050,,,,,,,,,,,,170.44393920898,,,,,,,,,,
2020.04.01 06:53:40.042,,,,,,,,,,730.88391113281,,,,,,,,,,,,
2020.04.01 06:54:07.046,,,,,,,,,,,,,,,,,184.33190917969,,,,,
2020.04.01 06:55:41.068,,,,,167.10484313965,,,,,,,,,,,,184.55651855469,,,,,
2020.04.01 06:56:02.055,,,,,,167.05242919922,,,,,,,,,,,,,,,,
2020.04.01 06:56:17.054,,,,,,,166.85029602051,,,,,,,,,,,,,,,
2020.04.01 06:56:18.052,,,,,,,,,,,,170.57121276856,,,,,,,,,,
2020.04.01 06:56:43.055,2.2000000476837,,,,,,,,690.423828125,,,,,,,,,,,,,
2020.04.01 06:57:17.057,,,,,,,,,,,,,,,,,184.77363586426,,,,,
2020.04.01 06:58:32.083,,,,,167.18719482422,,,,,,,,,,,,,,,,,
2020.04.01 06:58:46.052,,,,,,,,,,,,,,,,,184.97576904297,,,,,
2020.04.01 06:58:47.054,,,,,,,,,,,,170.68351745606,,,,,,,,,,
2020.04.01 06:59:50.058,,,,,,167.12730407715,,,,,,,,,,,,,,,,
2020.04.01 07:00:02.061,,,,,,,166.93264770508,,,,,,,,,,,,,,,
2020.04.01 07:00:18.070,,,,,,,,,,,,,,,,,185.1854095459,,,,,
2020.04.01 07:01:25.055,,,,,,,,,,,,170.79582214356,,,,,,,,,,
2020.04.01 07:01:48.071,,,,,,,,,,,,,,,,,185.38754272461,,,,,
2020.04.01 07:02:12.037,,,,,167.26954650879,,,,,,,,,,,,,,,,,
2020.04.01 07:03:20.062,,,,,,,,,,,,,,,,,185.60466003418,,,,,
2020.04.01 07:03:27.067,,,,,,167.18719482422,,,,,,,,,,,,,,,,
2020.04.01 07:03:50.068,,,,,,,167.01499938965,,,,,,,,,,,,,,,
2020.04.01 07:03:52.000,,,,,,,,,,,,170.90812683106,,,,,,,,,,
2020.04.01 07:04:43.080,2.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:05:03.062,,,,,,,,,,,,,,,,,185.79931640625,,,,,
2020.04.01 07:06:27.075,,,,,167.34442138672,,,,,,,,,,,,,,,,,
2020.04.01 07:06:46.074,,,,,,167.25457763672,,,,,,,,,,,,,,,,
2020.04.01 07:06:53.081,,,,,,,,,,,,,,,,,186.00895690918,,,,,
2020.04.01 07:08:13.084,2.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:08:26.088,,,,,,,167.06741333008,,,,,,,,,,,,,,,
2020.04.01 07:08:29.078,,,,,,,,,,731.02941894531,,,,,,,,,,,,
2020.04.01 07:08:42.078,,,,,,,,,,,,,,,,,186.20359802246,,,,,
2020.04.01 07:09:46.085,,,,,,,,,,,719.16796875,,,,,,,,,,,
2020.04.01 07:10:34.081,,,,,,,,,,,,,,,,,186.39077758789,,,,,
2020.04.01 07:11:29.085,,,,,,167.31446838379,,,,,,,,,,,,,,,,
2020.04.01 07:12:05.088,,,,,167.38934326172,,,,,,,,,,,,,,,,,
2020.04.01 07:12:20.077,,,,,,,,,,,,,,,,,186.55548095703,,,,,
2020.04.01 07:13:04.090,,,,,,,167.12730407715,,,,,,,,,,,,,,,
2020.04.01 07:13:13.093,2.0999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:14:09.001,,,,,,,,,,,,,,,,,186.7276763916,,,,,
2020.04.01 07:15:04.002,,,,,,,,,,,,170.72094726563,,,,,,,,,,
2020.04.01 07:16:12.042,,,,,,,,,,,,,,,,,186.89239501953,,,,,
2020.04.01 07:16:43.002,2.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:16:50.002,,,,,167.44174194336,,,,,,,,,,,,,,,,,
2020.04.01 07:17:56.002,,,,,,,,,,,,,,,,,187.09452819824,,,,,
2020.04.01 07:18:01.095,,,,,,167.36688232422,,,,,,,,,,,,,,,,
2020.04.01 07:18:12.096,,,,,,,,,,731.24780273438,,,,,,,,,,,,
2020.04.01 07:18:13.005,2.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:19:35.008,,,,,,,,,,,,,,,,,187.29667663574,,,,,
2020.04.01 07:20:13.007,2.4000000953674,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:20:37.008,,,,,,,167.17970275879,,,,,,,,,,,,,,,
2020.04.01 07:21:03.023,,,,,,,,,,,,,,,,,187.52127075195,,,,,
2020.04.01 07:21:33.040,,,,,,,,,,,,170.85571289063,,,,,,,,,,
2020.04.01 07:22:15.012,,,,,,,,,690.49658203125,,,,,,,,,,,,,
2020.04.01 07:22:46.007,,,,,,,,,,,,,,,,,187.70845031738,,,,,
2020.04.01 07:23:13.016,2.2999999523163,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:23:48.014,,,,,167.48666381836,,,,,,,,,,,,,,,,,
2020.04.01 07:23:59.016,,,,,,,,,,,,170.68351745606,,,,,,,,,,
2020.04.01 07:24:22.022,,,,,,167.40431213379,,,,,,,,,,,,,,,,
2020.04.01 07:24:50.016,,,,,,,,,,,,,,,,,187.85069274902,,,,,
2020.04.01 07:25:13.020,2.2000000476837,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:25:34.017,,,,,,,,,,,,170.47389221191,,,,,,,,,,
2020.04.01 07:26:48.015,,,,,,,,,,,719.24072265625,,,,,,,,,,,
2020.04.01 07:26:56.020,,,,,,,,,,,,170.22682189941,,,,,,,,,,
2020.04.01 07:27:43.022,2.0999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:28:26.028,,,,,,,,,,,,170.0022277832,,,,,,,,,,
2020.04.01 07:28:35.038,,,,,,,,,,,,,,,,,187.94053649902,,,,,
2020.04.01 07:29:47.025,,,,,,,167.20216369629,,,,,,,,,,,,,,,
2020.04.01 07:29:52.025,,,,,,,,,,,,169.7776184082,,,,,,,,,,
2020.04.01 07:30:41.017,,,,,,,,,,731.39331054688,,,,,,,,,,,,
2020.04.01 07:31:23.026,,,,,,,,,,,,169.5754699707,,,,,,,,,,
2020.04.01 07:31:36.022,,,,,,,,,,,,,,,,,188.03038024902,,,,,
2020.04.01 07:32:48.009,,,,,,,,,,,,169.36584472656,,,,,,,,,,
2020.04.01 07:34:11.021,,,,,,,,,,,,,,,,,188.14268493652,,,,,
2020.04.01 07:34:17.022,,,,,,,,,,,,169.14125061035,,,,,,,,,,
2020.04.01 07:35:50.036,,,,,,,,,,,,168.92413330078,,,,,,,,,,
2020.04.01 07:37:20.025,,,,,,,,,,,,168.72198486328,,,,,,,,,,
2020.04.01 07:37:41.031,,,,,,,,,,,,,,,,,188.24000549316,,,,,
2020.04.01 07:38:48.026,,,,,,,,,,,,168.51235961914,,,,,,,,,,
2020.04.01 07:39:41.034,,,,,,,,,,731.53881835938,,,,,,,,,,,,
2020.04.01 07:40:13.031,2,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:40:36.039,,,,,,,,,,,,168.31770324707,,,,,,,,,,
2020.04.01 07:40:46.047,,,,,,,,,,,,,,,,,188.35231018066,,,,,
2020.04.01 07:41:35.004,,,,,,,167.18719482422,,,,,,,,,,,,,,,
2020.04.01 07:41:43.050,2.0999999046326,,,,,,,,,,,,,,,,,,,,,
2020.04.01 07:42:23.050,,,,,,,,,,,,168.123046875,,,,,,,,,,
2020.04.01 07:43:53.050,,,,,,,,,,,,167.91340637207,,,,,,,,,,
2020.04.01 07:44:11.063,,,,,,,,,,,,,,,,,188.44215393066,,,,,
2020.04.01 07:45:21.055,,,,,,,,,,,,167.70378112793,,,,,,,,,,
2020.04.01 07:45:43.017,2,,,,,,,,,,,,,,,,,,,,,
