Time,190-AT1001-AirTemp_(C),990-PC-1206A-H1,990-PC-1206B-H2,990-PC-1207-H1,990-PT-1254A_(barg),990-PT-1254B_(barg),990-PT-1254C_(barg),990-PSHL-1250,990-LT-1281_(mm),990-LT-1282_(mm),990-LT-1283_(mm),990-PT-1259_(barg),190-ZSL-1203,190-ZSH-1203,190-ZSI-1203,190-ZT-1203_(%),990-PT-1279_(barg),190-ZSL-1204,190-ZSH-1204,190-ZSI-1204,190-ZT-1204_(%)
2020.04.02 13:54:07.065,,,,,,176.4034119,,,,,,,,,,,,,,,
2020.04.02 13:54:25.053,,,,,176.4408569,,,,,,,,,,,,,,,,
2020.04.02 13:54:35.054,,,,,,,,,,,,,,,,,181.3521729,,,,
2020.04.02 13:55:34.066,,,,,,,,,,,,188.8988495,,,,,,,,,
2020.04.02 13:56:05.046,,,,,,,,,,,,,,,,,181.5692902,,,,
2020.04.02 13:56:37.058,,,,,,,176.35849,,,,,,,,,,,,,,
2020.04.02 13:57:03.058,,,,,,176.5157166,,,,,,,,,,,,,,,
2020.04.02 13:57:09.051,,,,,176.5531464,,,,,,,189.1533966,,,,,,,,,
2020.04.02 13:57:28.055,,,,,,,,,,,,,,,,,181.8013763,,,,
2020.04.02 13:58:47.059,,,,,,,,,,,,189.3854828,,,,,,,,,
2020.04.02 13:59:00.068,,,,,,,,,,,,,,,,,182.0259857,,,,
2020.04.02 13:59:41.067,,,,,,,176.4782867,,,,,,,,,,,,,,
2020.04.02 13:59:51.067,,,,,,176.6280212,,,,,,,,,,,,,,,
2020.04.02 13:59:56.066,,,,,176.6729431,,,,,,,,,,,,,,,,
2020.04.02 14:00:18.066,,,,,,,,,,,,189.617569,,,,,,,,,
2020.04.02 14:00:28.023,,,,,,,,,,,,,,,,,182.2505951,,,,
2020.04.02 14:00:42.082,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:01:52.072,,,,,,,,,,,,189.8272095,,,,,,,,,
2020.04.02 14:02:08.054,,,,,,,,,,,,,,,,,182.4377594,,,,
2020.04.02 14:02:21.070,,,,,,,176.5905914,,,,,,,,,,,,,,
2020.04.02 14:02:24.057,,,,,,176.7103729,,,,,,,,,,,,,,,
2020.04.02 14:02:44.076,,,,,176.7852478,,,,,,,,,,,,,,,,
2020.04.02 14:03:20.056,,,,,,,,,764.576416,,,,,,,,,,,,
2020.04.02 14:03:26.078,,,,,,,,,,,,190.0592957,,,,,,,,,
2020.04.02 14:03:42.078,,,,,,,,,,,,,,,,,182.6548767,,,,
2020.04.02 14:04:33.076,,,,,,176.8451385,,,,,,,,,,,,,,,
2020.04.02 14:04:52.061,,,,,,,,,,,,190.3138428,,,,,,,,,
2020.04.02 14:05:05.076,,,,,,,176.7103729,,,,,,,,,,,,,,
2020.04.02 14:05:06.069,,,,,,,,,,,,,,,,,182.8869629,,,,
2020.04.02 14:05:12.096,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:05:19.071,,,,,176.9125214,,,,,,,,,,,,,,,,
2020.04.02 14:06:32.081,,,,,,,,,,,,,,,,,183.1115723,,,,
2020.04.02 14:06:57.074,,,,,,,,,,,,190.4860382,,,,,,,,,
2020.04.02 14:07:17.009,,,,,,176.9724121,,,,,,,,,,,,,,,
2020.04.02 14:07:31.077,,,,,,,176.8376465,,,,,,,,,,,,,,
2020.04.02 14:08:01.076,,,,,177.0397949,,,,,,,,,,,,,,,,
2020.04.02 14:08:03.090,,,,,,,,,,,,,,,,,183.3361664,,,,
2020.04.02 14:08:25.078,,,,,,,,,,,,190.7331085,,,,,,,,,
2020.04.02 14:09:28.089,,,,,,,,,,,,,,,,,183.5757446,,,,
2020.04.02 14:09:42.104,4.5,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:09:53.075,,,,,,,,,,,,190.9726868,,,,,,,,,
2020.04.02 14:09:55.085,,,,,,177.0847168,,,,,,,,,,,,,,,
2020.04.02 14:10:16.076,,,,,,,176.9349823,,,,,,,,,,,,,,
2020.04.02 14:10:36.076,,,,,177.1595764,,,,,,,,,,,,,,,,
2020.04.02 14:11:00.082,,,,,,,,,,,,,,,,,183.8078308,,,,
2020.04.02 14:11:21.086,,,,,,,,,,,,191.2272339,,,,,,,,,
2020.04.02 14:12:20.001,,,,,,177.1970215,,,,,,,,,,,,,,,
2020.04.02 14:12:35.069,,,,,,,,,,,,,,,,,184.0249481,,,,
2020.04.02 14:12:38.090,,,,,,,177.0697327,,,,,,,,,,,,,,
2020.04.02 14:12:59.080,,,,,,,,,,,,191.4593201,,,,,,,,,
2020.04.02 14:13:13.019,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:13:19.023,,,,,177.2718811,,,,,,,,,,,,,,,,
2020.04.02 14:14:18.004,,,,,,,,,,,755.6257324,,,,,,,,,,
2020.04.02 14:14:28.080,,,,,,,,,,,,191.6988983,,,,,,,,,
2020.04.02 14:14:50.098,,,,,,177.324295,,,,,,,,,,,,,,,
2020.04.02 14:14:53.089,,,,,,,,,,768.2877197,,,,,,,,,,,
2020.04.02 14:14:58.089,,,,,,,,,,,,,,,,,184.2270966,,,,
2020.04.02 14:15:35.004,,,,,,,177.1895294,,,,,,,,,,,,,,
2020.04.02 14:15:46.084,,,,,177.3991547,,,,,,,,,,,,,,,,
2020.04.02 14:16:02.090,,,,,,,,,,,,191.9384766,,,,,,,,,
2020.04.02 14:16:34.096,,,,,,,,,,,,,,,,,184.4741669,,,,
2020.04.02 14:17:33.079,,,,,,,,,,,,192.1705627,,,,,,,,,
2020.04.02 14:17:46.093,,,,,,177.4440765,,,,,,,,,,,,,,,
2020.04.02 14:18:16.099,,,,,,,,,,,,,,,,,184.698761,,,,
2020.04.02 14:18:18.008,,,,,,,177.3018341,,,,,,,,,,,,,,
2020.04.02 14:18:44.001,,,,,177.5114594,,,,,,,,,,,,,,,,
2020.04.02 14:19:01.096,,,,,,,,,,,,192.4176331,,,,,,,,,
2020.04.02 14:19:26.098,,,,,,,,,,,755.7712402,,,,,,,,,,
2020.04.02 14:19:48.002,,,,,,,,,,,,,,,,,184.9308472,,,,
2020.04.02 14:20:31.006,,,,,,177.5563812,,,,,,,,,,,,,,,
2020.04.02 14:20:40.022,,,,,,,,,,,,192.6347504,,,,,,,,,
2020.04.02 14:20:58.004,,,,,,,177.4216156,,,,,,,,,,,,,,
2020.04.02 14:21:13.018,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:21:18.036,,,,,177.623764,,,,,,,,,,,,,,,,
2020.04.02 14:21:40.008,,,,,,,,,,,,,,,,,185.1255035,,,,
2020.04.02 14:22:17.000,,,,,,,,,,,,192.8593445,,,,,,,,,
2020.04.02 14:23:18.008,,,,,,177.6761627,,,,,,,,,,,,,,,
2020.04.02 14:23:27.095,,,,,,,,,,,,,,,,,185.2827301,,,,
2020.04.02 14:23:58.010,,,,,,,177.5264282,,,,,,,,,,,,,,
2020.04.02 14:24:00.098,,,,,,,,,,,,193.068985,,,,,,,,,
2020.04.02 14:24:12.013,,,,,,,,,764.5036621,,,,,,,,,,,,
2020.04.02 14:24:19.040,,,,,177.7435455,,,,,,,,,,,,,,,,
2020.04.02 14:24:29.012,,,,,,,,,,768.2149658,,,,,,,,,,,
2020.04.02 14:24:57.009,,,,,,,,,,,,,,,,,185.4324646,,,,
2020.04.02 14:25:45.010,,,,,,,,,,,,193.2786102,,,,,,,,,
2020.04.02 14:26:30.098,,,,,,,,,,,,,,,,,185.6196442,,,,
2020.04.02 14:26:36.007,,,,,,177.7809753,,,,,,,,,,,,,,,
2020.04.02 14:26:50.012,,,,,,,177.6312408,,,,,,,,,,,,,,
2020.04.02 14:27:25.009,,,,,,,,,,,,193.5032196,,,,,,,,,
2020.04.02 14:27:36.015,,,,,177.8483582,,,,,,,,,,,,,,,,
2020.04.02 14:28:22.018,,,,,,,,,,,,,,,,,185.7918396,,,,
2020.04.02 14:29:15.009,,,,,,,,,,,,193.6828918,,,,,,,,,
2020.04.02 14:29:44.005,,,,,,177.8858032,,,,,,,,,,,,,,,
2020.04.02 14:30:01.007,,,,,,,177.7360687,,,,,,,,,,,,,,
2020.04.02 14:30:19.007,,,,,,,,,,,,,,,,,185.9715118,,,,
2020.04.02 14:30:44.018,,,,,177.9382019,,,,,,,,,,,,,,,,
2020.04.02 14:30:46.013,,,,,,,,,,,,193.9075012,,,,,,,,,
2020.04.02 14:31:43.038,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:32:21.038,,,,,,,,,,,,,,,,,186.1362305,,,,
2020.04.02 14:32:37.009,,,,,,,,,,,,194.1096344,,,,,,,,,
2020.04.02 14:32:58.003,,,,,,177.9831238,,,,,,,,,,,,,,,
2020.04.02 14:33:17.020,,,,,,,,,,768.1420898,,,,,,,,,,,
2020.04.02 14:33:18.020,,,,,,,177.8333893,,,,,,,,,,,,,,
2020.04.02 14:33:37.013,,,,,178.0205536,,,,,,,,,,,,,,,,
2020.04.02 14:33:43.026,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:34:16.015,,,,,,,,,,,,194.3342438,,,,,,,,,
2020.04.02 14:34:19.026,,,,,,,,,,,,,,,,,186.2934418,,,,
2020.04.02 14:36:00.021,,,,,,,,,,,,194.5513611,,,,,,,,,
2020.04.02 14:36:05.020,,,,,,178.0804596,,,,,,,,,,,,,,,
2020.04.02 14:36:11.013,,,,,,,,,,,,,,,,,186.4806213,,,,
2020.04.02 14:36:22.021,,,,,178.1103973,,,,,,,,,,,,,,,,
2020.04.02 14:36:23.014,,,,,,,177.923233,,,,,,,,,,,,,,
2020.04.02 14:37:44.032,,,,,,,,,,,,194.7535095,,,,,,,,,
2020.04.02 14:38:21.043,,,,,,,,,,767.996582,,,,,,,,,,,
2020.04.02 14:38:29.029,,,,,,,,,,,,,,,,,186.6453247,,,,
2020.04.02 14:38:43.053,4.400000095,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:39:09.023,,,,,178.2002411,,,,,,,,,,,,,,,,
2020.04.02 14:39:19.018,,,,,,178.1852722,,,,,,,,,,,,,,,
2020.04.02 14:39:28.025,,,,,,,178.0205536,,,,,,,,,,,,,,
2020.04.02 14:39:34.017,,,,,,,,,,,,194.9556427,,,,,,,,,
2020.04.02 14:40:59.032,,,,,,,,,,,,,,,,,186.7950592,,,,
2020.04.02 14:41:31.026,,,,,,,,,,,,195.1577911,,,,,,,,,
2020.04.02 14:42:13.061,4.300000191,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:42:22.056,,,,,178.2975769,,,,,,,,,,,,,,,,
2020.04.02 14:42:53.032,,,,,,,178.1253815,,,,,,,,,,,,,,
2020.04.02 14:43:03.036,,,,,,178.275116,,,,,,,,,,,,,,,
2020.04.02 14:43:23.026,,,,,,,,,,,,195.3374786,,,,,186.9298248,,,,
2020.04.02 14:45:10.027,,,,,,,,,,,755.8439941,,,,,,,,,,
2020.04.02 14:45:13.038,,,,,,,,,,,,195.5396118,,,,,,,,,
2020.04.02 14:45:56.019,,,,,,,,,,,,,,,,,187.0720673,,,,
2020.04.02 14:45:58.022,,,,,178.3874054,,,,,,,,,,,,,,,,
2020.04.02 14:46:27.036,,,,,,178.3724365,,,,,,,,,,,,,,,
2020.04.02 14:46:49.032,,,,,,,178.2077332,,,,,,,,,,,,,,
2020.04.02 14:46:59.029,,,,,,,,,,,,195.7492523,,,,,,,,,
2020.04.02 14:48:11.038,,,,,,,,,,,,,,,,,187.214325,,,,
2020.04.02 14:48:44.035,,,,,,,,,,,,195.9738464,,,,,,,,,
2020.04.02 14:49:23.048,,,,,,,,,764.3581543,,,,,,,,,,,,
2020.04.02 14:49:26.048,,,,,178.4847412,,,,,,,,,,,,,,,,
2020.04.02 14:49:59.049,,,,,,,178.2975769,,,,,,,,,,,,,,
2020.04.02 14:50:11.051,,,,,,178.4622803,,,,,,,,,,,,,,,
2020.04.02 14:50:34.051,,,,,,,,,,,,196.1759949,,,,,,,,,
2020.04.02 14:50:43.065,4.199999809,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:51:32.042,,,,,,,,,,767.9238281,,,,,,,,,,,
2020.04.02 14:52:22.028,,,,,,,,,,,,196.3781281,,,,,,,,,
2020.04.02 14:52:27.035,,,,,,,,,,,,,,,,,187.3266144,,,,
2020.04.02 14:53:24.044,,,,,178.5820618,,,,,,,,,,,,,,,,
2020.04.02 14:53:45.049,,,,,,,178.3799286,,,,,,,,,,,,,,
2020.04.02 14:53:55.052,,,,,,178.544632,,,,,,,,,,,,,,,
2020.04.02 14:54:11.048,,,,,,,,,,,,196.5877686,,,,,,,,,
2020.04.02 14:55:04.042,,,,,,,,,,,,,,,,,187.4164581,,,,
2020.04.02 14:56:06.056,,,,,,,,,,,,196.7899017,,,,,,,,,
2020.04.02 14:57:41.053,,,,,,,178.4622803,,,,,,,,,,,,,,
2020.04.02 14:57:48.044,,,,,,178.6195068,,,,,,,,,,,,,,,
2020.04.02 14:57:54.045,,,,,,,,,,,,196.9920502,,,,,,,,,
2020.04.02 14:58:03.056,,,,,178.6569366,,,,,,,,,,,,,,,,
2020.04.02 14:58:07.053,,,,,,,,,,,,,,,,,187.5212708,,,,
2020.04.02 14:58:43.095,4.099999905,,,,,,,,,,,,,,,,,,,,
2020.04.02 14:59:49.049,,,,,,,,,,,,197.1417847,,,,,,,,,
2020.04.02 15:01:26.061,,,,,,,,,,,,,,,,,187.6036377,,,,
2020.04.02 15:02:06.052,,,,,,,,,,,,197.336441,,,,,,,,,
2020.04.02 15:02:14.066,,,,,,178.6943665,,,,,,,,,,,,,,,
2020.04.02 15:02:33.063,,,,,,,178.5371399,,,,,,,,,,,,,,
2020.04.02 15:02:37.066,,,,,178.7168274,,,,,,,,,,,,,,,,
2020.04.02 15:03:34.070,,,,,,,,,,,755.989502,,,,,,,,,,
2020.04.02 15:03:42.058,,,,,,,,,,,,197.5535583,,,,,,,,,
2020.04.02 15:03:58.057,,,,,,,,,,,,,,,,,187.7084503,,,,
2020.04.02 15:04:10.064,,,,,,,,,,767.8510742,,,,,,99.99367523,,,,,
2020.04.02 15:05:27.065,,,,,,,,,,,,197.7482147,,,,,,,,,
2020.04.02 15:06:13.070,,,,,,,,,764.2852783,,,,,,,,,,,,
2020.04.02 15:06:27.055,,,,,,,,,,,,,,,,,187.8132629,,,,
2020.04.02 15:06:35.064,,,,,178.7692413,,,,,,,,,,,,,,,,
2020.04.02 15:07:15.072,,,,,,,,,,,,197.95784,,,,,,,,,
2020.04.02 15:07:21.077,,,,,,178.7542572,,,,,,,,,,,,,,,
2020.04.02 15:07:43.013,4,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:07:54.066,,,,,,,178.5820618,,,,,,,,,,,,,,
2020.04.02 15:08:43.015,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:09:11.076,,,,,,,,,,,,198.1375275,,,,,,,,,
2020.04.02 15:09:28.077,,,,,,,,,,,,,,,,,187.8956146,,,,
2020.04.02 15:10:13.014,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:11:11.060,,,,,,,,,,,,198.3022308,,,,,,,,,
2020.04.02 15:12:13.032,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:12:32.080,,,,,178.8066711,,,,,,,,,,,,,,,,
2020.04.02 15:13:21.088,,,,,,,,,,,,198.4594574,,,,,,,,,
2020.04.02 15:13:53.079,,,,,,,178.6344757,,,,,,,,,,,,,,
2020.04.02 15:14:13.027,3.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:14:45.079,,,,,,178.7917023,,,,,,,,,,,,,,,
2020.04.02 15:15:29.081,,,,,,,,,764.1397705,,,,,,,,,,,,
2020.04.02 15:15:38.072,,,,,,,,,,,,198.6241608,,,,,,,,,
2020.04.02 15:17:08.083,,,,,,,,,,767.7783203,,,,,,,,,,,
2020.04.02 15:18:06.082,,,,,,,,,,,756.2078857,,,,,,,,,,
2020.04.02 15:18:20.089,,,,,,,,,,,,198.7439575,,,,,,,,,
2020.04.02 15:19:13.045,3.5,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:19:43.033,3.599999905,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:19:46.096,,,,,178.8366241,,,,,,,,,,,,,,,,
2020.04.02 15:20:32.088,,,,,,,,,,,,,,,,,187.7833099,,,,
2020.04.02 15:21:56.095,,,,,,,,,,,,198.8263092,,,,,,,,,
2020.04.02 15:22:02.096,,,,,,,,,763.9215088,,,,,,,,,,,,
2020.04.02 15:22:57.080,,,,,,,,,,,,,,,,,187.6560364,,,,
2020.04.02 15:23:53.087,,,,,,,,,,767.5599365,,,,,,,,,,,
2020.04.02 15:24:27.005,,,,,,,,,,,756.3533936,,,,,,,,,,
2020.04.02 15:25:15.095,,,,,,178.82164,,,,,,,,,,,,,,,
2020.04.02 15:25:47.090,,,,,,,,,,,,,,,,,187.5287628,,,,
2020.04.02 15:27:41.012,,,,,,,178.6719055,,,,,,,,,,,,,,
2020.04.02 15:27:43.058,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:28:29.006,,,,,,,,,,,,,,,,,187.4089813,,,,
2020.04.02 15:28:56.010,,,,,,,,,,,756.5716553,,,,,,,,,,
2020.04.02 15:29:19.005,,,,,178.874054,,,,,,,,,,,,,,,,
2020.04.02 15:29:50.005,,,,,,,,,763.6303711,,,,,,,,,,,,
2020.04.02 15:31:23.005,,,,,,,,,,,,198.893692,,,,,,,,,
2020.04.02 15:32:09.087,,,,,,,,,,,,,,,,99.99729156,,,,,
2020.04.02 15:32:42.000,,,,,,,,,,,,,,,,,187.3191376,,,,
2020.04.02 15:33:28.000,,,,,,178.8665619,,,,,,,,,,,,,,,
2020.04.02 15:35:43.067,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:35:47.008,,,,,,,,,,,756.9355469,,,,,,,,,,
2020.04.02 15:36:50.000,,,,,178.9114838,,,,,,,,,,,,,,,,
2020.04.02 15:37:06.009,,,,,,,178.7168274,,,,,,,,,,,,,,
2020.04.02 15:37:43.075,3.700000048,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:38:28.095,,,,,,,,,,767.4144287,,,,,,,,,,,
2020.04.02 15:38:31.005,,,,,,,,,,,,,,,,,187.2218018,,,,
2020.04.02 15:38:43.010,,,,,,,,,,,,198.9086609,,,,,,,,,
2020.04.02 15:39:36.007,,,,,,,,,763.4848633,,,,,,,,,,,,
2020.04.02 15:42:10.013,,,,,,178.9114838,,,,,,,,,,,,,,,
2020.04.02 15:42:59.017,,,,,,,,,,,,,,,,,187.1469421,,,,
2020.04.02 15:44:14.024,,,,,,,,,763.2666016,,,,,,,,,,,,
2020.04.02 15:45:26.019,,,,,178.9564056,,,,,,,,,,,,,,,,
2020.04.02 15:45:41.007,,,,,,,178.7542572,,,,,,,,,,,,,,
2020.04.02 15:46:29.024,,,,,,,,,,,,,,,,,187.0346375,,,,
2020.04.02 15:47:46.021,,,,,,,,,,,,198.8188171,,,,,,,,,
2020.04.02 15:49:16.006,,,,,,,,,,,,,,,,,186.9447937,,,,
2020.04.02 15:50:35.028,,,,,,178.9489136,,,,,,,,,,,,,,,
2020.04.02 15:50:53.029,,,,,,,,,,,757.0810547,,,,,,,,,,
2020.04.02 15:51:40.038,,,,,,,,,763.1209717,,,,,,,,,,,,
2020.04.02 15:51:58.027,,,,,,,,,,,,,,,,,186.8399811,,,,
2020.04.02 15:51:59.041,,,,,,,,,,,,198.7214966,,,,,,,,,
2020.04.02 15:53:44.043,,,,,,,178.7842102,,,,,,,,,,,,,,
2020.04.02 15:54:11.040,,,,,,,,,,,,,,,,,186.7052155,,,,
2020.04.02 15:54:13.004,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.02 15:54:17.045,,,,,178.9938354,,,,,,,,,,,,,,,,
2020.04.02 15:55:25.034,,,,,,,,,,,,198.6016998,,,,,,,,,
2020.04.02 15:55:56.040,,,,,,,,,,,757.3721924,,,,,,,,,,
2020.04.02 15:56:17.030,,,,,,,,,,,,,,,,,186.5704651,,,,
2020.04.02 15:58:22.043,,,,,,,,,,,,,,,,,186.4207153,,,,
2020.04.02 15:58:34.042,,,,,,,,,762.90271,,,,,,,,,,,,
2020.04.02 15:58:43.037,,,,,,,,,,,,198.4744263,,,,,,,,,
2020.04.02 15:59:13.019,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.02 16:00:27.042,,,,,,,,,,,,,,,,,186.2709808,,,,
2020.04.02 16:00:50.046,,,,,,,,,,767.2689209,,,,,,,,,,,
2020.04.02 16:01:15.051,,,,,,,,,,,,198.3321838,,,,,,,,,
2020.04.02 16:02:26.052,,,,,,,,,,,,,,,,,186.1062775,,,,
2020.04.02 16:03:55.048,,,,,,,,,,,,198.1899414,,,,,,,,,
2020.04.02 16:04:47.043,,,,,,,,,,,,,,,,,185.956543,,,,
2020.04.02 16:05:59.055,,,,,178.9564056,,,,,,,,,,,,,,,,
2020.04.02 16:06:13.052,3.799999952,,,,,,,,,,,,,,,,,,,,
2020.04.02 16:06:42.056,,,,,,,,,,,,198.0626526,,,,,,,,,
2020.04.02 16:07:00.057,,,,,,,,,,,,,,,,,185.7993164,,,,
2020.04.02 16:07:13.041,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.02 16:07:17.058,,,,,,,178.7467804,,,,,,,,,,,,,,
2020.04.02 16:08:59.066,,,,,,178.9039917,,,,,,,,,,,,,,,
2020.04.02 16:09:08.063,,,,,,,,,,,,197.9204102,,,,,,,,,
2020.04.02 16:09:18.060,,,,,,,,,,,,,,,,,185.657074,,,,
2020.04.02 16:11:22.055,,,,,,,,,,,,,,,,,185.4923553,,,,
2020.04.02 16:11:38.048,,,,,,,,,,,,197.7856445,,,,,,,,,
2020.04.02 16:13:43.068,,,,,,,,,,,,,,,,,185.3426208,,,,
2020.04.02 16:13:58.057,,,,,,,,,,,,197.63591,,,,,,,,,
2020.04.02 16:14:09.069,,,,,,,178.7093353,,762.8299561,,,,,,,,,,,,
2020.04.02 16:15:07.074,,,,,178.9114838,,,,,,,,,,,,,,,,
2020.04.02 16:15:43.062,,,,,,,,,,,,,,,,,185.1704254,,,,
2020.04.02 16:16:22.068,,,,,,,,,,,,197.4861755,,,,,,,,,
2020.04.02 16:17:12.075,,,,,,178.844101,,,,,,,,,,,,,,,
2020.04.02 16:18:01.065,,,,,,,,,,,,,,,,,185.0206909,,,,
2020.04.02 16:18:42.065,,,,,,,,,,,,197.336441,,,,,,,,,
2020.04.02 16:19:06.060,,,,,,,178.6419678,,,,,,,,,,,,,,
2020.04.02 16:19:50.074,,,,,178.8291321,,,,,,,,,,,,,,,,
2020.04.02 16:19:57.075,,,,,,,,,,,,,,,,,184.8484955,,,,
2020.04.02 16:20:39.042,,,,,,,,,,,,197.1642456,,,,,,,,,
2020.04.02 16:21:33.080,,,,,,178.7617493,,,,,,,,,,,,,,,
2020.04.02 16:21:56.074,,,,,,,,,,,,,,,,,184.6837921,,,,
2020.04.02 16:22:40.072,,,,,,,,,,,,196.9845581,,,,,,,,,
2020.04.02 16:22:54.084,,,,,,,178.5670929,,,,,,,,,,,,,,
2020.04.02 16:23:49.090,,,,,,,,,,,,,,,,,184.5190735,,,,
2020.04.02 16:24:21.088,,,,,178.7542572,,,,,,,,,,,,,,,,
2020.04.02 16:24:46.080,,,,,,,,,,,,196.8048859,,,,,,,,,
2020.04.02 16:25:40.015,,,,,,,,,,,,,,,,,184.3468781,,,,
2020.04.02 16:25:51.081,,,,,,178.6793976,,,,,,,,,,,,,,,
2020.04.02 16:27:01.084,,,,,,,,,,,,196.6476593,,,,,,,,,
2020.04.02 16:27:08.077,,,,,,,178.4997101,,,,,,,,,,,,,,
2020.04.02 16:27:50.085,,,,,,,,,,,,,,,,,184.1746826,,,,
2020.04.02 16:28:28.079,,,,,178.6868896,,,,,,,,,,,,,,,,
2020.04.02 16:28:42.082,4,,,,,,,,,,,,,,,,,,,,
2020.04.02 16:29:06.089,,,,,,,,,,,,196.4754639,,,,,,,,,
2020.04.02 16:29:51.092,,,,,,,,,762.7572021,,,,,,,,,,,,
2020.04.02 16:30:06.086,,,,,,,,,,,,,,,,,184.0099792,,,,
2020.04.02 16:30:28.087,,,,,,178.6045227,,,,,,,,,,,,,,,
2020.04.02 16:31:17.088,,,,,,,178.4173584,,,,,,,,,,,,,,
2020.04.02 16:31:20.095,,,,,,,,,,,,196.3107605,,,,,,,,,
2020.04.02 16:32:15.096,,,,,,,,,,,,,,,,,183.8452759,,,,
2020.04.02 16:32:17.000,,,,,178.6195068,,,,,,,,,,,,,,,,
2020.04.02 16:33:22.089,,,,,,,,,,,,196.131073,,,,,,,,,
2020.04.02 16:34:21.090,,,,,,,,,,,,,,,,,183.6730804,,,,
2020.04.02 16:34:37.092,,,,,,178.5296631,,,,,,,,,,,,,,,
2020.04.02 16:35:20.081,,,,,,,,,,,,195.9513855,,,,,,,,,
2020.04.02 16:35:30.083,,,,,,,178.3200378,,,,,,,,,,,,,,
2020.04.02 16:35:44.088,,,,,178.5072021,,,,,,,,,,,,,,,,
2020.04.02 16:36:20.089,,,,,,,,,,,,,,,,,183.5083618,,,,
2020.04.02 16:36:48.088,,,,,,,,,,,757.4449463,,,,,,,,,,
2020.04.02 16:37:05.083,,,,,,,,,,,,195.7567291,,,,,,,,,
2020.04.02 16:37:47.083,,,,,,178.4323273,,,,,,,,,,,,,,,
2020.04.02 16:38:07.088,,,,,,,,,,,,,,,,,183.3286896,,,,
2020.04.02 16:38:55.087,,,,,,,,,,,,195.5620728,,,,,,,,,
2020.04.02 16:39:12.002,,,,,,,178.222702,,,,,,,,,,,,,,
2020.04.02 16:39:47.003,,,,,178.4098663,,,,,,,,,,,,,,,,
2020.04.02 16:40:02.072,,,,,,,,,,,,,,,,,183.1490021,,,,
2020.04.02 16:40:43.003,,,,,,,,,,,,195.3524475,,,,,,,,,
2020.04.02 16:41:18.005,,,,,,178.3350067,,,,,,,,,,,,,,,
2020.04.02 16:42:00.006,,,,,,,,,,,,,,,,,182.9842987,,,,
2020.04.02 16:42:35.008,,,,,,,,,,,,195.1577911,,,,,,,,,
2020.04.02 16:42:42.020,,,,,,,178.1178894,,,,,,,,,,,,,,
2020.04.02 16:43:01.005,,,,,,,,,762.6844482,,,,,,,,,,,,
2020.04.02 16:43:18.008,,,,,178.3125458,,,,,,,,,,,,,,,,
2020.04.02 16:43:42.013,3.900000095,,,,,,,,,,,,,,,,,,,,
2020.04.02 16:43:47.007,,,,,,,,,,,,,,,,,182.8270721,,,,
2020.04.02 16:44:24.010,,,,,,,,,,,,194.9706268,,,,,,,,,
2020.04.02 16:44:42.030,,,,,,178.245163,,,,,,,,,,,,,,,
2020.04.02 16:45:31.007,,,,,,,,,,,,,,,,,182.6548767,,,,
2020.04.02 16:46:16.011,,,,,,,,,,,,194.7759705,,,,,,,,,
2020.04.02 16:46:32.034,,,,,,,178.0130768,,,,,,,,,,,,,,
2020.04.02 16:46:50.008,,,,,178.222702,,,,,,,,,,,,,,,,
2020.04.02 16:47:23.012,,,,,,,,,,,,,,,,,182.4901581,,,,
2020.04.02 16:47:42.035,4,,,,,,,,,,,,,,,,,,,,
2020.04.02 16:48:10.012,,,,,,,,,,,,194.5813141,,,,,,,,,
2020.04.02 16:48:13.014,,,,,,,,,762.5388184,,,,,,,,,,,,
2020.04.02 16:48:20.015,,,,,,178.1478271,,,,,,,,,,,,,,,
2020.04.02 16:49:12.018,,,,,,,,,,,,,,,,,182.3104858,,,,
2020.04.02 16:50:07.020,,,,,,,,,,,,194.4016266,,,,,,,,,
2020.04.02 16:50:33.015,,,,,178.1328583,,,,,,,,,,,,,,,,
2020.04.02 16:50:52.010,,,,,,,177.9082642,,,,,,,,,,,,,,
